time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled
6205,22.400,1084.028,1000.007,1025.881,1050.642,1125.070,1200.584,1242.085,1308.594,1342.416,0.001
6210,18.400,1109.755,1001.674,1040.676,1065.938,1141.670,1250.300,1400.708,1633.214,1633.214,0.001
6215,20.200,1098.531,999.828,1049.520,1060.671,1099.843,1240.932,1332.844,1516.373,1658.173,0.001
6220,28.000,1086.886,999.779,1041.698,1050.515,1082.719,1150.081,1275.947,2224.064,2358.754,0.001
6225,12.400,1126.012,1001.865,1066.436,1084.102,1124.586,1266.149,1283.722,1755.851,1755.851,0.001
6230,33.000,1060.363,1001.122,1041.556,1049.696,1065.400,1100.081,1141.332,1289.719,1349.448,0.001
6235,20.200,1099.364,1000.508,1050.910,1071.528,1100.974,1200.534,1306.700,1418.341,1680.455,0.001
6240,13.800,1143.717,1000.207,1049.449,1075.953,1150.925,1458.157,1483.390,1742.226,1742.226,0.001
6245,22.600,1093.649,1000.437,1041.462,1050.018,1082.793,1199.702,1408.364,1741.964,1899.896,0.001
6250,21.800,1087.894,999.939,1041.329,1050.327,1099.879,1217.265,1334.328,1429.736,1466.538,0.001
6255,22.200,1094.917,999.810,1041.573,1049.452,1066.487,1216.436,1475.478,1556.929,1766.205,0.001
6260,14.600,1128.770,1000.650,1049.645,1066.479,1183.779,1357.714,1391.509,1491.291,1491.291,0.001
6265,18.000,1110.241,1000.375,1041.081,1058.465,1125.411,1241.632,1425.600,1791.542,1791.542,0.001
6270,36.400,1054.858,999.679,1016.543,1026.051,1057.792,1114.187,1199.904,1440.762,1449.841,0.001
6275,19.200,1114.581,1001.442,1025.672,1049.707,1100.135,1366.568,1564.641,1802.529,1802.529,0.001
6280,13.200,1136.306,1000.745,1042.358,1075.083,1192.738,1333.720,1416.766,1942.020,1942.020,0.001
6285,34.000,1061.511,999.667,1039.014,1042.255,1050.414,1084.091,1198.934,1551.046,1625.464,0.001
6290,25.600,1076.775,1001.156,1041.651,1050.003,1074.729,1100.183,1225.649,1674.771,1832.743,0.001
6295,11.200,1180.080,1000.962,1059.145,1116.460,1283.651,1386.955,1483.509,1575.448,1575.448,0.001
6300,17.800,1107.777,1000.499,1040.871,1049.756,1148.002,1349.813,1416.289,1491.621,1491.621,0.001
6305,37.400,1053.497,1000.330,1040.924,1049.522,1050.686,1074.831,1091.248,1342.165,1342.256,0.001
6310,18.400,1112.286,1002.060,1041.363,1050.136,1092.307,1342.246,1565.723,1808.385,1808.385,0.001
6315,8.200,1249.860,1003.033,1124.377,1199.820,1358.771,1525.422,1591.359,1624.811,1624.811,0.001
6320,6.000,1337.454,1002.313,1116.384,1325.119,1509.085,1820.937,1883.456,2025.334,2025.334,0.001
6325,8.600,1218.277,1000.791,1075.923,1225.141,1308.282,1425.004,1457.886,1783.989,1783.989,0.001
6330,14.200,1147.012,1001.999,1016.857,1057.828,1182.934,1374.392,1591.253,2283.449,2283.449,0.001
6335,19.800,1095.818,999.644,1040.881,1050.811,1125.305,1242.308,1326.694,1500.462,1500.462,0.001
6340,41.400,1048.669,1000.488,1025.106,1041.833,1050.630,1074.650,1133.603,1225.960,1349.406,0.001
6345,15.800,1127.141,1000.226,1041.175,1100.810,1182.992,1266.314,1350.565,1516.624,1516.624,0.001
6350,16.800,1117.498,1000.067,1017.378,1066.740,1124.500,1249.568,1300.264,2392.450,2392.450,0.001
6355,21.800,1091.126,1000.192,1032.916,1049.809,1083.392,1241.212,1292.380,1733.295,1982.341,0.001
6360,21.200,1094.740,1000.037,1032.543,1049.584,1109.055,1242.199,1336.603,1499.757,1507.775,0.001
6365,24.400,1083.822,1000.531,1016.856,1039.403,1076.029,1208.441,1333.637,1750.872,1758.312,0.001
6370,16.000,1104.929,1000.136,1024.200,1057.595,1150.044,1292.053,1342.009,1525.412,1525.412,0.001
6375,18.200,1082.257,1001.098,1024.571,1042.265,1124.501,1199.782,1250.360,1500.295,1500.295,0.001
6380,20.600,1098.327,1000.596,1033.621,1061.187,1149.962,1221.454,1272.551,1341.487,1391.174,0.001
6385,17.200,1114.240,999.758,1016.833,1074.911,1182.114,1258.452,1382.973,1541.387,1541.387,0.001
6390,23.800,1084.611,1000.104,1025.176,1054.139,1116.472,1216.073,1275.286,1433.998,1434.144,0.001
6395,21.200,1093.462,1000.612,1016.898,1033.281,1101.485,1275.879,1389.831,1550.271,1750.356,0.001
6400,23.600,1085.963,1000.150,1032.763,1042.799,1116.566,1225.677,1326.010,1392.653,1407.798,0.001
6405,15.000,1133.339,999.990,1042.011,1100.222,1183.138,1265.912,1399.141,1599.965,1599.965,0.001
6410,30.200,1066.246,1000.596,1033.214,1041.736,1067.233,1141.666,1216.787,1380.432,1457.939,0.001
6415,27.400,1072.176,1000.419,1033.683,1042.376,1083.097,1183.367,1236.472,1413.999,1551.298,0.001
6420,18.600,1106.903,999.692,1041.864,1066.934,1126.151,1225.287,1358.815,1524.442,1524.442,0.001
6425,30.600,1066.492,1000.943,1033.378,1049.585,1067.276,1109.032,1225.176,1459.274,1495.384,0.001
6430,31.000,1063.476,999.880,1033.400,1042.226,1083.163,1142.006,1191.779,1232.552,1267.619,0.001
6435,25.000,1079.748,1001.107,1033.050,1050.259,1092.470,1183.000,1250.930,1573.015,1583.468,0.001
6440,30.200,1066.842,1000.321,1026.118,1042.218,1084.214,1158.262,1191.509,1284.930,1301.148,0.001
6445,24.400,1081.774,1000.519,1033.902,1050.197,1083.504,1208.739,1266.538,1434.718,1691.423,0.001
6450,16.800,1118.661,1000.018,1035.143,1059.419,1118.189,1300.832,1416.943,1816.379,1816.379,0.001
6455,16.600,1119.740,1001.623,1041.563,1059.918,1150.594,1300.513,1357.889,1481.485,1481.485,0.001
6460,23.200,1085.706,1000.811,1041.539,1050.140,1067.221,1233.501,1362.713,1439.555,1483.218,0.001
6465,16.800,1124.283,999.978,1034.411,1050.031,1192.073,1300.133,1472.173,1692.447,1692.447,0.001
6470,27.000,1071.289,1000.729,1034.145,1042.605,1075.331,1151.109,1266.644,1325.144,1341.950,0.001
6475,13.000,1160.547,1000.541,1033.564,1066.055,1241.241,1466.534,1608.225,1824.806,1824.806,0.001
6480,23.000,1082.448,1001.774,1034.462,1049.959,1091.659,1232.981,1275.604,1482.870,1525.455,0.001
6485,22.000,1090.948,1000.434,1033.950,1042.038,1051.179,1224.440,1466.940,1607.737,1974.897,0.001
6490,35.000,1057.353,1000.333,1033.585,1041.903,1058.093,1107.912,1158.366,1300.788,1325.917,0.001
6495,37.400,1030.688,365.589,1017.800,1041.885,1058.661,1192.857,1542.465,1697.877,1708.710,0.001
6500,23.000,1087.247,1001.290,1041.550,1050.039,1083.218,1241.629,1366.787,1426.014,1490.319,0.001
6505,37.000,1053.925,1000.020,1033.487,1041.924,1050.667,1083.660,1149.515,1299.488,1301.049,0.001
6510,34.200,1058.206,1000.484,1016.629,1025.166,1063.722,1141.690,1233.182,1467.033,1508.537,0.001
6515,35.600,1058.835,1001.245,1024.980,1041.234,1067.180,1134.035,1183.452,1324.647,1391.612,0.001
6520,36.000,1053.243,1000.185,1016.787,1033.513,1058.079,1141.696,1175.455,1358.430,1425.021,0.001
6525,38.400,1051.978,1000.568,1032.979,1041.444,1057.199,1094.440,1166.177,1274.839,1283.300,0.001
6530,28.200,1070.361,1000.830,1032.960,1041.557,1074.716,1201.059,1251.088,1383.544,1396.564,0.001
6535,31.400,1065.339,999.804,1033.013,1042.108,1074.801,1167.154,1199.065,1234.889,1266.417,0.001
6540,35.200,1049.167,1000.532,1024.822,1041.918,1052.499,1075.062,1099.759,1383.572,1391.998,0.001
6545,30.200,1052.122,1000.331,1017.275,1025.734,1049.994,1091.383,1133.633,1691.350,1702.204,0.001
6550,25.000,1080.154,1000.752,1033.630,1050.278,1082.681,1182.457,1325.350,1415.713,1500.470,0.001
6555,10.200,1203.601,1002.278,1083.081,1166.001,1339.819,1457.684,1492.008,1524.358,1524.358,0.001
6560,19.800,1097.135,1000.402,1041.187,1050.752,1091.294,1269.636,1407.515,1642.117,1642.117,0.001
6565,22.600,1090.310,1000.294,1041.470,1050.203,1091.956,1183.588,1258.878,1607.670,1633.085,0.001
6570,7.600,1270.644,1001.804,1107.728,1208.111,1408.592,1616.070,1667.078,1674.493,1674.493,0.001
6575,14.200,1135.820,999.942,1041.472,1133.445,1196.700,1300.039,1342.181,1383.065,1383.065,0.001
6580,12.200,1168.330,1001.571,1059.115,1140.614,1242.226,1341.784,1430.590,1525.467,1525.467,0.001
6585,11.200,1185.651,1001.209,1066.063,1108.168,1300.095,1417.388,1566.987,1750.514,1750.514,0.001
6590,11.600,1157.269,1002.997,1041.232,1142.348,1233.548,1357.967,1423.085,1591.202,1591.202,0.001
6595,18.200,1014.348,86.715,1024.697,1042.029,1059.113,1111.051,1166.825,2925.240,2925.240,0.001
6600,12.000,1170.234,999.952,1074.972,1142.286,1267.340,1375.784,1417.329,1522.682,1522.682,0.001
6605,22.800,1087.117,1001.931,1040.884,1050.026,1075.233,1197.859,1399.997,1466.775,1508.720,0.001
6610,22.800,1086.801,1000.000,1041.054,1050.000,1090.830,1190.980,1283.630,1483.548,1775.242,0.001
6615,28.400,1069.949,1000.278,1033.711,1041.891,1067.023,1167.076,1216.309,1375.255,1375.814,0.001
6620,31.000,1066.626,999.616,1033.200,1041.787,1082.973,1141.875,1240.741,1282.481,1291.560,0.001
6625,38.800,1049.994,1000.085,1033.227,1041.290,1042.950,1100.084,1165.276,1217.682,1275.856,0.001
6630,19.600,1106.255,1001.157,1040.590,1074.974,1142.178,1241.849,1333.505,1450.079,1450.079,0.001
6635,26.400,1072.090,1000.567,1025.055,1041.864,1074.804,1158.954,1258.059,1467.049,1483.021,0.001
6640,32.800,1060.921,999.730,1024.092,1033.459,1050.762,1167.535,1216.896,1533.170,1699.759,0.001
6645,17.200,1116.824,1000.047,1041.156,1075.596,1167.579,1258.477,1350.036,1434.436,1434.436,0.001
6650,18.200,1109.310,1000.321,1041.294,1074.749,1124.273,1242.585,1408.447,1508.680,1508.680,0.001
6655,18.200,1111.646,1001.984,1040.714,1066.524,1174.756,1244.297,1299.691,1383.304,1383.304,0.001
6660,13.400,1152.270,1000.797,1058.057,1117.665,1208.214,1350.228,1416.051,1558.145,1558.145,0.001
6665,15.600,1123.561,1000.788,1049.596,1082.490,1157.469,1241.033,1374.820,1709.123,1709.123,0.001
6670,16.600,1123.982,1000.888,1042.360,1084.203,1154.690,1274.728,1383.344,1557.632,1557.632,0.001
6675,15.800,1122.930,1001.136,1050.115,1091.294,1174.838,1275.239,1333.640,1483.614,1483.614,0.001
6680,22.800,1089.071,1000.907,1033.216,1049.644,1100.458,1217.337,1340.774,1541.564,1557.240,0.001
6685,22.000,1091.483,1001.673,1035.182,1049.625,1090.741,1282.644,1334.653,1408.291,1424.854,0.001
6690,30.400,1064.511,1000.445,1033.383,1041.738,1050.187,1166.674,1275.006,1316.372,1352.955,0.001
6695,31.400,1063.313,1000.363,1033.296,1041.584,1050.521,1107.593,1225.247,1683.293,1864.924,0.001
6700,16.000,1128.635,1000.642,1033.424,1074.277,1183.348,1341.267,1425.445,1857.608,1857.608,0.001
6705,25.600,1077.529,1000.805,1033.727,1042.320,1074.960,1224.774,1288.946,1383.116,1425.849,0.001
6710,21.200,1091.976,1000.279,1041.165,1049.646,1083.383,1233.572,1399.299,1524.592,1524.835,0.001
6715,27.600,1075.973,1000.427,1034.475,1042.945,1067.740,1182.989,1275.301,1457.119,1466.551,0.001
6720,19.000,1101.523,1001.557,1050.839,1075.832,1116.868,1192.024,1285.599,1642.789,1642.789,0.001
6725,21.800,1094.516,1000.734,1041.490,1049.662,1084.962,1267.693,1417.407,1541.272,1550.109,0.001
6730,12.000,1162.297,1000.761,1049.549,1108.570,1200.170,1433.888,1575.512,1776.302,1776.302,0.001
6735,28.400,1069.370,1000.131,1033.982,1042.190,1059.050,1159.112,1233.633,1425.206,1441.921,0.001
6740,30.400,1066.253,1001.396,1033.844,1041.976,1052.228,1075.108,1257.500,1533.785,1534.517,0.001
6745,33.000,1060.217,1000.420,1033.680,1041.979,1058.065,1099.661,1199.609,1400.538,1500.308,0.001
6750,34.000,1058.492,1000.388,1033.323,1041.803,1055.855,1092.579,1191.524,1466.786,1509.678,0.001
6755,21.200,1094.634,1000.342,1038.582,1049.982,1108.841,1267.136,1292.472,1350.744,1492.133,0.001
6760,31.200,1064.634,999.872,1033.695,1042.040,1050.567,1068.010,1190.630,1866.657,1925.990,0.001
6765,37.200,1053.041,1000.253,1033.906,1042.122,1050.439,1075.541,1132.574,1325.185,1330.225,0.001
6770,23.000,1086.981,999.916,1041.105,1051.032,1091.043,1235.492,1341.478,1400.320,1517.851,0.001
6775,19.600,1102.554,1001.134,1033.318,1048.748,1108.061,1258.221,1374.632,1691.870,1691.870,0.001
6780,35.800,1058.108,999.966,1033.239,1041.589,1050.498,1079.027,1186.847,1642.237,1667.082,0.001
6785,11.400,1169.985,1000.404,1042.335,1067.454,1231.111,1509.348,1616.291,1916.378,1916.378,0.001
6790,25.000,1080.879,1000.798,1033.470,1042.236,1061.128,1217.030,1366.580,1525.316,1600.498,0.001
6795,20.800,1094.537,1001.484,1026.008,1050.785,1142.683,1233.532,1283.531,1382.929,1441.877,0.001
6800,34.600,1057.375,1000.330,1033.294,1041.464,1058.658,1141.567,1183.907,1250.848,1317.525,0.001
6805,36.000,1055.715,999.530,1033.078,1034.209,1049.721,1108.872,1166.812,1425.549,1442.221,0.001
6810,28.000,1070.506,1000.420,1033.201,1042.498,1067.439,1183.865,1257.917,1457.043,1467.135,0.001
6815,20.000,1101.866,999.953,1033.274,1083.443,1149.134,1224.415,1300.919,1474.410,1474.410,0.001
6820,48.200,1040.905,999.951,1017.426,1033.211,1042.182,1067.026,1109.101,1221.843,1324.587,0.001
6825,36.200,1054.932,1000.019,1025.502,1041.334,1058.951,1115.930,1158.339,1275.435,1433.334,0.001
6830,37.800,1053.113,1000.005,1033.095,1034.387,1058.435,1132.662,1150.254,1224.548,1274.600,0.001
6835,27.600,1071.768,1000.470,1032.854,1049.662,1108.233,1166.401,1199.535,1258.784,1274.426,0.001
6840,34.000,1059.713,1000.730,1016.542,1031.298,1074.822,1150.260,1199.892,1373.918,1416.727,0.001
6845,28.200,1071.688,1000.154,1025.730,1042.044,1074.410,1158.206,1233.133,1475.683,1490.672,0.001
6850,40.400,1048.989,1000.759,1016.398,1024.080,1063.720,1132.972,1164.365,1232.219,1241.485,0.001
6855,31.600,1063.206,1000.022,1016.787,1034.112,1091.393,1166.955,1216.652,1324.828,1349.417,0.001
6860,20.000,1111.189,1001.432,1025.731,1049.726,1133.099,1317.064,1399.722,1933.428,1933.428,0.001
6865,18.800,1102.255,1000.126,1041.117,1058.332,1099.922,1208.407,1400.590,1664.202,1664.202,0.001
6870,7.000,1263.244,1015.951,1149.323,1249.830,1367.586,1475.392,1525.049,1633.219,1633.219,0.001
6875,12.200,1165.170,1000.575,1042.603,1092.537,1291.945,1382.641,1407.640,1434.433,1434.433,0.001
6880,21.200,1097.849,1000.847,1040.766,1050.234,1099.887,1292.243,1349.826,1483.123,1558.465,0.001
6885,10.800,1183.898,1000.501,1066.022,1158.817,1308.625,1392.808,1408.658,1616.648,1616.648,0.001
6890,11.200,1169.665,1001.868,1058.154,1109.342,1242.002,1415.981,1500.343,1675.047,1675.047,0.001
6895,23.800,1089.299,1000.413,1034.372,1042.471,1075.437,1207.684,1489.401,1517.031,1616.207,0.001
6900,12.400,1153.557,1001.114,1058.766,1149.943,1232.839,1317.388,1325.296,1442.022,1442.022,0.001
6905,17.200,1115.551,1000.556,1033.799,1049.900,1199.855,1341.324,1408.399,1634.193,1634.193,0.001
6910,14.400,1148.264,1000.261,1042.588,1074.977,1183.117,1455.787,1517.474,1791.904,1791.904,0.001
6915,26.000,1070.870,999.963,1032.763,1042.040,1058.532,1183.989,1225.017,1450.136,1466.765,0.001
6920,20.200,1098.804,1001.068,1033.840,1050.506,1108.428,1283.762,1341.445,1391.885,1491.148,0.001
6925,26.800,1075.890,999.871,1040.635,1050.041,1074.772,1158.267,1259.049,1517.714,1533.965,0.001
6930,13.200,1148.022,1000.770,1041.982,1115.797,1199.842,1358.910,1374.227,1491.332,1491.332,0.001
6935,19.600,1102.717,1000.765,1034.162,1049.544,1119.351,1265.152,1382.688,1757.630,1757.630,0.001
6940,29.400,1067.698,1000.438,1033.733,1042.088,1067.182,1141.579,1233.169,1408.438,1416.209,0.001
6945,32.600,1061.933,999.971,1033.242,1041.745,1058.314,1116.606,1175.143,1599.940,1600.066,0.001
6950,33.200,1059.753,1000.200,1024.923,1042.167,1066.845,1140.882,1183.240,1316.925,1333.235,0.001
6955,36.600,1054.286,999.801,1024.814,1033.556,1047.471,1075.153,1124.821,1876.659,1933.540,0.001
6960,23.400,1087.705,1001.016,1024.735,1049.711,1116.331,1200.193,1275.058,1614.723,1641.678,0.001
6965,26.400,1073.489,1000.106,1018.186,1041.734,1114.268,1182.907,1208.334,1348.973,1358.256,0.001
6970,25.600,1079.473,1000.028,1025.461,1050.183,1099.987,1200.281,1267.003,1301.150,1308.888,0.001
6975,30.600,1064.252,1000.760,1025.006,1041.450,1075.638,1174.947,1191.780,1299.705,1357.889,0.001
6980,50.800,1039.163,999.975,1017.094,1029.206,1041.675,1066.868,1133.497,1224.437,1282.648,0.001
6985,40.400,1049.479,1001.741,1017.270,1033.560,1050.429,1108.732,1174.098,1259.103,1328.827,0.001
6990,44.000,1046.469,999.793,1023.472,1033.381,1049.220,1099.688,1166.951,1256.725,1317.327,0.001
6995,28.000,1069.940,1000.661,1017.083,1042.130,1099.626,1166.217,1266.655,1425.082,1474.712,0.001
7000,17.800,1112.157,999.675,1033.192,1067.015,1167.091,1224.133,1273.909,1891.807,1891.807,0.001
7005,14.400,1305.173,1000.668,1024.831,1042.087,1158.314,1223.540,5190.606,5207.120,5207.120,0.001
7010,17.400,953.043,56.614,881.993,1033.664,1083.966,1151.797,1190.335,1258.197,1258.197,0.001
7015,17.000,1115.574,1000.935,1042.800,1092.016,1176.262,1233.781,1275.363,1375.534,1375.534,0.001
7020,21.000,1095.804,1000.987,1034.317,1075.879,1117.849,1192.194,1233.331,1441.706,1468.213,0.001
7025,22.400,1091.520,1000.233,1033.591,1054.851,1142.359,1200.267,1267.432,1387.376,1411.156,0.001
7030,24.800,1083.381,999.676,1033.428,1042.202,1084.099,1199.944,1275.304,1475.349,1724.561,0.001
7035,21.200,1087.114,1000.378,1033.785,1041.930,1083.214,1200.569,1267.372,1525.601,1682.125,0.001
7040,34.400,1063.182,1000.094,1033.492,1041.700,1059.031,1097.771,1225.317,1451.655,1531.912,0.001
7045,24.400,1078.105,1000.570,1041.405,1050.016,1075.425,1192.075,1276.127,1349.971,1642.262,0.001
7050,22.600,1088.720,1000.517,1041.462,1049.789,1083.508,1224.542,1342.094,1566.836,1601.412,0.001
7055,15.400,1132.469,1001.462,1040.925,1057.846,1177.093,1409.374,1500.692,1633.228,1633.228,0.001
7060,10.000,1193.711,1000.232,1050.187,1133.518,1300.960,1466.667,1524.161,1817.469,1817.469,0.001
7065,7.400,1288.763,1002.959,1075.204,1208.998,1392.211,1684.049,2142.150,2333.409,2333.409,0.001
7070,8.400,1396.047,1002.498,1074.780,1158.342,1291.625,1468.170,1691.883,5675.663,5675.663,0.001
7075,5.600,483.495,4.324,163.826,505.288,697.667,957.194,1305.792,1306.029,1306.029,0.002
7080,8.000,1246.646,1002.074,1091.515,1158.901,1333.410,1439.166,2275.355,2380.104,2380.104,0.001
7085,13.800,1151.795,1001.415,1042.044,1082.615,1258.764,1400.412,1424.588,1613.900,1613.900,0.001
7090,11.200,1167.644,1001.048,1034.302,1050.593,1304.285,1474.977,1683.212,1699.116,1699.116,0.001
7095,43.000,1046.490,1000.282,1033.447,1041.642,1049.890,1067.000,1117.538,1200.271,1242.083,0.001
7100,24.000,1089.994,999.759,1025.166,1042.253,1115.455,1208.493,1249.511,2092.110,2109.567,0.001
7105,18.000,1102.315,1000.283,1034.012,1091.439,1141.478,1208.567,1250.051,1496.719,1496.719,0.001
7110,16.800,1119.409,1000.805,1034.123,1083.348,1149.626,1250.925,1317.367,1650.815,1650.815,0.001
7115,34.600,1057.652,1000.428,1033.202,1041.700,1058.351,1116.622,1182.752,1291.814,1300.041,0.001
7120,20.800,1098.103,1000.937,1040.212,1083.508,1133.651,1217.261,1242.793,1299.875,1424.418,0.001
7125,11.800,1169.229,1001.918,1041.993,1116.182,1158.893,1249.631,1302.912,3099.406,3099.406,0.001
7130,8.200,1247.870,1001.427,1114.046,1215.661,1382.802,1483.901,1558.648,1675.592,1675.592,0.001
7135,5.800,1332.229,1003.202,1099.516,1275.262,1383.611,1813.483,1816.428,2591.972,2591.972,0.001
7140,11.000,1195.329,1001.188,1041.331,1116.727,1293.213,1525.197,1608.780,1783.559,1783.559,0.001
7145,6.800,1274.053,1001.838,1083.666,1216.946,1433.301,1641.514,1667.323,1857.739,1857.739,0.001
7150,6.800,1291.571,1000.602,1041.056,1074.312,1383.706,1682.293,2516.244,3116.081,3116.081,0.001
7155,20.400,1099.762,1000.058,1034.026,1050.501,1124.560,1251.102,1366.201,1467.169,1741.623,0.001
7160,11.200,1174.630,1000.529,1041.112,1113.488,1234.666,1409.247,1708.677,2041.170,2041.170,0.001
7165,15.600,1140.086,1001.958,1036.842,1049.780,1184.507,1341.867,1541.927,2200.132,2200.132,0.001
7170,5.400,1370.624,1002.858,1215.014,1291.566,1475.173,1716.879,1999.552,2224.424,2224.424,0.001
7175,7.400,1248.878,1001.262,1083.733,1175.595,1291.854,1683.072,1816.820,1882.761,1882.761,0.001
7180,6.000,1330.619,1001.503,1066.759,1190.030,1532.866,1807.842,1883.393,2140.025,2140.025,0.001
7185,7.400,1288.113,1001.012,1099.515,1250.150,1374.699,1675.355,1867.546,1934.137,1934.137,0.001
7190,7.200,1270.599,1002.248,1099.751,1174.241,1300.459,1891.540,1966.491,2333.680,2333.680,0.001
7195,15.400,1096.613,1000.412,1033.594,1049.793,1124.290,1274.729,1337.330,1475.345,1475.345,0.001
