time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled
5150,4.4,4279.433,1005.126,1709.599,4417.853,5803.096,7818.235,8347.179,12230.712,12230.712,0
5155,4,5621.015,1023.19,3171.202,5043.367,8425.069,11280.998,11590.726,11590.726,11590.726,0
5160,4.4,5408.831,1004.001,3513.474,5711.088,7388.893,8902.781,8926.714,11500.034,11500.034,0
5165,2.8,6074.025,1031.933,1643.624,7272.579,7924.959,10980.856,11416.405,11416.405,11416.405,0
5170,3.8,4299.635,1003.546,1551.669,3932.177,5511.702,10139.865,10583.953,10583.953,10583.953,0
5175,4.2,5036.369,1004.424,4361.893,4617.585,7023.877,7717.254,9419.61,9781.131,9781.131,0
5180,3.8,4838.729,1004.299,1551.321,4324.962,7961.391,8779.019,9231.272,9231.272,9231.272,0
5185,4,5533.753,1000.617,3722.825,4866.429,8724.993,9628.572,10496.962,10496.962,10496.962,0
5190,3.6,5314.148,1535.378,4556.491,5017.772,6891.918,8176.538,8642.983,8642.983,8642.983,0
5195,4.2,6081.89,1542.459,4066.505,5260.333,8054.201,10625.685,12430.264,13859.519,13859.519,0
5200,2.8,5938.069,1568.243,4582.738,5552.265,8226.768,9662.886,11432.8,11432.8,11432.8,0
5205,4.8,5011.645,1004.604,3938.887,4423.905,7647.026,8481.829,8818.819,9001.445,9001.445,0
5210,4.4,4378.645,1006.305,1869.718,4567.835,7032.47,7218.568,7710.796,7819.2,7819.2,0
5215,4.8,5287.24,1003.094,4523.284,5317.949,8139.696,8674.369,9140.041,12113.925,12113.925,0
5220,4.8,3909.613,1002.919,1592.401,3849.107,4091.392,8407.054,9839.538,9963.965,9963.965,0
5225,3.8,4840.641,1005.016,1534.59,5636.628,6371.418,8464.381,8955.338,8955.338,8955.338,0
5230,3.4,5770.791,1550.288,3705.913,5218.439,8617.245,10545.942,10989.946,10989.946,10989.946,0
5235,3.4,5250.339,1005.03,4342.158,4630.046,5837.696,7225.523,14511.973,14511.973,14511.973,0
5240,4.8,3490.779,1003.464,1793.203,3515.987,5100.804,6410.792,6774.577,7040.995,7040.995,0
5245,3.6,5740.629,1003.403,4808.997,5302.129,7266.331,11576.318,12763.949,12763.949,12763.949,0
5250,3.4,4706.238,1021.546,1702.954,5354.17,5754.597,9539.482,9656.807,9656.807,9656.807,0
5255,4,5709.756,1032.035,4149.879,6189.411,7617.918,8446.678,8480.061,8480.061,8480.061,0
5260,3.6,5143.686,1004.079,4292.928,5060.194,5578.638,8944.903,12072.335,12072.335,12072.335,0
5265,3.6,6236.026,1717.78,4600.671,5321.315,8167.305,10300.84,11082.682,11082.682,11082.682,0
5270,3.6,5496.422,1006.778,1785.134,5385.437,6721.761,11752.273,13799.029,13799.029,13799.029,0
5275,5,4366.4,1003.957,1844.297,4442.056,5739.423,8320.748,8415.909,8454.147,8454.147,0
5280,4.2,5368.757,1005.202,4124.297,5528.271,5888.357,8809.936,9254.731,9950.232,9950.232,0
5285,4,6365.572,1022.467,4692.235,6621.641,8378.101,14536.447,15241.623,15241.623,15241.623,0
5290,4,5140.308,1005.027,1742.638,4868.682,9364.815,9915.971,12923.514,12923.514,12923.514,0
5295,3.4,4172.092,1004.267,1784.728,4554.015,5186.878,7946.202,8396.045,8396.045,8396.045,0
5300,3.8,4114.718,1132.357,1560.181,4308.959,5894.245,6755.716,8175.557,8175.557,8175.557,0
5305,4.4,4616.737,1005.582,1727.333,5940.073,6339.082,7124.014,7701.811,11605.163,11605.163,0
5310,4,4996.449,1003.651,2178.86,5177.737,7952.825,8209.253,8310.631,8310.631,8310.631,0
5315,4,5604.029,1004.988,1793.768,5702.753,8980.033,9336.783,11251.25,11251.25,11251.25,0
5320,4.4,4565.975,1003.25,3613.919,4743.081,6914.534,7236.941,7925.371,8099.579,8099.579,0
5325,3,5597.633,1006.142,2139.059,4994.032,9079.769,9781.676,12427.082,12427.082,12427.082,0
5330,3.8,5186.674,1228.623,1718.892,5638.017,8923.044,9488.648,10183.834,10183.834,10183.834,0
5335,3.8,6040.709,1002.902,1936.562,6522.274,8752.298,9402.172,10104.992,10104.992,10104.992,0
5340,4,5097.861,1031.827,2393.642,5176.768,7523.578,9453.211,11140.883,11140.883,11140.883,0
5345,3.6,4644.66,1426.325,3789.458,4492.381,6054.885,7441.757,7549.495,7549.495,7549.495,0
5350,4,5395.027,999.951,3966.533,4334.068,7735.53,10817.538,11512.263,11512.263,11512.263,0
5355,3.4,5906.069,1041.304,3974.883,7823.175,8374.455,9010.919,9204.348,9204.348,9204.348,0
5360,3.2,5506.667,1024.442,4315.61,5218.017,8191.026,9186.271,9302.757,9302.757,9302.757,0
5365,3.8,4737.928,1028.778,2286.918,5346.728,6588.296,7901.563,7993.666,7993.666,7993.666,0
5370,3.6,5363.869,1743.869,4350.099,5202.018,7667.574,8311.569,9104.717,9104.717,9104.717,0
5375,4,5008.812,1086.083,1869.08,5697.683,6149.538,9660.299,11932.859,11932.859,11932.859,0
5380,3.4,5855.566,2753.659,4115.558,5342.096,7857.718,8124.393,8188.433,8188.433,8188.433,0
5385,4.2,4571.19,1005.873,1860.144,5001.768,6153.906,7331.885,7983.753,9128.808,9128.808,0
5390,2.8,5233.67,1004.106,1686.023,5669.295,7107.137,10657.652,12921.661,12921.661,12921.661,0
5395,3.2,5873.919,1005.043,4517.053,5293.779,8653.036,9163.112,9969.209,9969.209,9969.209,0
5400,4.6,4838.248,1004.118,2170.071,4263.335,7341.97,8059.925,10249.779,11184.986,11184.986,0
5405,3.2,4868.057,1003.217,2294.927,5870.279,6238.234,10742.682,11403.756,11403.756,11403.756,0
5410,4,4828.168,1003.048,1560.692,6038.857,7400.079,10247.905,11829.015,11829.015,11829.015,0
5415,3,5392.357,1618.338,5020.403,5469.71,5864.576,8444.953,9615.317,9615.317,9615.317,0
5420,3.2,5093.34,1501.577,4281.687,4700.883,7723.877,8032.586,8676.246,8676.246,8676.246,0
5425,3.8,6540.355,1574.887,3422.081,6689.102,8585.102,11851.239,14527.304,14527.304,14527.304,0
5430,3.4,6495.103,1139.574,4916.114,5493.89,9852.531,10295.803,10336.954,10336.954,10336.954,0
5435,3.2,4989.161,1610.47,4342.959,5455.128,6248.106,6498.021,10119.294,10119.294,10119.294,0
5440,3.8,5162.362,1005.642,1635.37,3723.483,8694.416,10123.936,11459.431,11459.431,11459.431,0
5445,3.6,5229.892,1152.263,2429.469,5128.344,8061.074,9817.318,10492.883,10492.883,10492.883,0
5450,3.2,5544.213,1642.257,4740.197,5758.46,8405.035,9008.734,9373.973,9373.973,9373.973,0
5455,3.6,4675.188,1003.183,3757.04,4568.35,7308.991,7827.008,7853.564,7853.564,7853.564,0
5460,3.6,5439.015,1028.392,4400.584,4751.663,7258.543,8830.382,11554.666,11554.666,11554.666,0
5465,3.8,5106.75,1004.383,1710.317,4183.842,7800.253,9272.229,13858.872,13858.872,13858.872,0
5470,4.6,5347.004,1003.394,1589.764,5260.284,8708.131,9677.282,11889.649,14345.038,14345.038,0
5475,4.4,4736.556,1004.684,3823.225,4125.435,6989.835,7409.319,7903.5,10302.852,10302.852,0
5480,5.2,4838.925,1003.786,3585.002,4450.043,6789.363,7910.49,9414.812,10414.989,10414.989,0
5485,3,5988.743,1004.599,5294.523,5825.512,6356.665,10223.786,12630.565,12630.565,12630.565,0
5490,4.2,4910.363,1593.529,4108.787,4585.127,5137.373,7450.824,9698.975,10032.655,10032.655,0
5495,3.2,5695.438,1585.704,4573.621,5109.41,8651.191,9068.447,9186.636,9186.636,9186.636,0
5500,4.4,4584.456,1003.659,1709.761,4400.352,7399.456,8484.345,8856.814,9188.206,9188.206,0
5505,4.2,5283.644,1425.25,3725.271,4783.708,7249.31,8134.132,10006.357,11876.896,11876.896,0
5510,3.6,6178.848,1023.986,2077.954,7489.637,9245.379,10614.952,11701.402,11701.402,11701.402,0
5515,3.2,4997.635,1593.031,4225.235,4605.137,6670.885,7081.18,7173.69,7173.69,7173.69,0
5520,3.6,4254.252,1526.232,1860.941,4862.591,5513.376,7652.092,8021.237,8021.237,8021.237,0
5525,4.6,5351.63,1003.701,3313.53,4626.714,6937.39,9411.535,10145.648,12418.309,12418.309,0
5530,3.2,6349.847,3412.594,5117.322,7449.57,7692.63,8334.303,8695.173,8695.173,8695.173,0
5535,3.8,5359.886,1859.834,3437.521,4132.135,7948.767,8207.267,12586.911,12586.911,12586.911,0
5540,4.4,5051.754,1004.48,3106.047,3941.358,8010.511,8419.856,8544.861,10599.718,10599.718,0
5545,6.2,3983.013,1003.087,2937.55,4092.266,4843.629,6755.38,7358.05,7494.692,7494.692,0
5550,4,4739.325,1019.573,3816.172,4649.744,6586.057,6972.209,10253.793,10253.793,10253.793,0
5555,3.4,6107.467,1418.641,3306.633,7648.953,8677.617,9796.749,12465.046,12465.046,12465.046,0
5560,4.6,4952.539,1003.554,1743.859,4918.324,7632.316,8325.79,8727.107,8993.796,8993.796,0
5565,3.8,5513.838,1313.462,1593.151,5201.391,9547.039,10391.319,12996.681,12996.681,12996.681,0
5570,3,6251.939,1559.834,4910.777,5695.625,9387.445,9847.536,12393.347,12393.347,12393.347,0
5575,4,4819.89,1567.437,4316.766,5043.686,6797.629,7633.763,8026.777,8026.777,8026.777,0
5580,4.4,4484.509,1002.618,1626.344,4947.595,6815.22,7721.366,8663.935,10598.987,10598.987,0
5585,3.6,4716.538,1601.475,3966.323,4993.008,5268.317,6486.67,7439.448,7439.448,7439.448,0
5590,3.2,4681.019,1022.674,2077.399,5110.477,5995.977,8126.586,8952.655,8952.655,8952.655,0
5595,3.8,5330.591,1003.248,4758.59,5435.049,7708.104,8636.52,9926.103,9926.103,9926.103,0
5600,3.6,5587.082,1021.796,1901.697,5811.189,8083.335,8700.098,10880.546,10880.546,10880.546,0
5605,3.4,5875.805,1004.685,5259.874,5859.099,6820.066,9884.029,12365.281,12365.281,12365.281,0
5610,3.4,6563.157,1470.46,3900.938,6212.251,9064.513,10074.29,15180.453,15180.453,15180.453,0
5615,3,5813.04,1618.209,4208.123,5217.398,8527.797,8952.643,10983.456,10983.456,10983.456,0
5620,4,4428.16,1021.953,1559.87,5443.61,6186.3,9778.402,12259.622,12259.622,12259.622,0
5625,4.2,5683.107,1004.362,1961.484,6288.724,8235.468,8737.408,10542.551,12340.227,12340.227,0
5630,3.8,4720.379,1029.781,3292.731,4067.949,7493.81,8278.743,8354.102,8354.102,8354.102,0
5635,4,5015.009,1003.526,3903.802,5302.588,8158.654,8936.127,9298.973,9298.973,9298.973,0
5640,4.2,4856.509,1403.284,1735.483,4891.259,7430.246,8366.177,8566.085,8622.926,8622.926,0
5645,3.6,5031.646,1003.534,4500.052,5176.269,5593.956,9178.098,9428.854,9428.854,9428.854,0
5650,4,5104.693,1004.918,4642.764,5018.494,8328.044,8862.046,9651.179,9651.179,9651.179,0
5655,3.2,5398.959,1509.127,1860.993,5277.342,8050.982,9211.306,11300.549,11300.549,11300.549,0
5660,4,4513.575,1026.793,1718.121,5127.993,7326.504,8211.495,8393.971,8393.971,8393.971,0
5665,4.4,4847.139,1003.919,3483.181,4482.371,6187.375,9193.112,10110.669,10269.47,10269.47,0
5670,3.4,5383.398,1551.417,1910.79,5904.242,7257.472,8175.799,10522.677,10522.677,10522.677,0
5675,3.4,5508.864,1104.406,1870.228,5588.371,8794.904,9278.454,11359.85,11359.85,11359.85,0
5680,3.2,5103.83,1028.431,1576.342,6209.195,8609.81,9160.664,9418.237,9418.237,9418.237,0
5685,4.8,4208.086,1025.137,3088.903,4677.12,6170.814,6747.717,7383.006,7424.119,7424.119,0
5690,5.2,4581.981,1003.785,1868.843,4350.462,6720.127,8894.651,9645.65,9695.679,9695.679,0
5695,5.2,3999.826,1005.282,1743.926,4467.507,5392.161,6847.907,7458.232,8044.988,8044.988,0
5700,3.8,5739.074,1003.451,1580.092,4535.851,9339.788,11915.172,12049.162,12049.162,12049.162,0
5705,3.2,5290.814,1425.817,4827.781,5110.7,5755.112,7452.807,8605.551,8605.551,8605.551,0
5710,4.6,5372.544,1030.008,3439.441,4649.885,7388.551,8800.701,9796.908,12126.544,12126.544,0
5715,4,5557.933,1005.104,1993.738,5344.606,9522.483,12728.441,12756.364,12756.364,12756.364,0
5720,3.4,5084.959,1004.495,1568.354,5462.433,6765.764,10336.014,10358.021,10358.021,10358.021,0
5725,3.8,5432.098,1701.676,3614.598,4474.465,7021.36,7840.045,10755.767,10755.767,10755.767,0
5730,4.2,4249.909,1004.341,1576.359,3656.532,7366.183,8118.652,8634.153,11736.675,11736.675,0
5735,3.8,5379.284,1003.807,2763.76,4927.332,8628.892,9197.22,9211.454,9211.454,9211.454,0
5740,3.2,5150.164,1003.564,2989.063,6055.145,6396.728,9622.273,11911.394,11911.394,11911.394,0
5745,4.6,5115.328,1003.14,1738.837,4599.752,7868.283,9806.144,9891.277,12647.305,12647.305,0
5750,3.6,5772.069,1003.739,1751.675,5044.323,9055.397,11686.278,13241.147,13241.147,13241.147,0
5755,3.2,4495.448,1004.167,1851.557,4590.424,7143.741,7678.943,8890.363,8890.363,8890.363,0
5760,2.8,5095.639,1005.165,4726.772,5277.902,6740.623,7054.073,9294.968,9294.968,9294.968,0
5765,4,4528.794,1003.362,1551.804,5398.624,6371.542,8451.447,10549.712,10549.712,10549.712,0
5770,3.6,5346.149,1468.489,3222.079,5695.628,8152.075,8919.397,9205.679,9205.679,9205.679,0
5775,4.6,5315.934,1004.276,1144.833,4835.82,8668.622,9187.723,9521.573,12203.745,12203.745,0
5780,4.6,4805.13,1003.233,2069.487,4761.98,7730.565,8156.05,8385.35,9113.918,9113.918,0
5785,4,5498.06,1003.651,4274.876,4793.154,8484.165,9990.087,10282.437,10282.437,10282.437,0
5790,4.6,6056.143,1129.317,3607.21,6413.267,8769.531,11174.233,11207.69,12462.088,12462.088,0
5795,3.6,6414.71,1510.281,3348.572,6814.932,8377.527,11509.627,12839.523,12839.523,12839.523,0
5800,3.6,5611.788,1550.866,3510.787,5560.04,8158.093,8844.508,8960.955,8960.955,8960.955,0
5805,4,4738.876,1029.406,1826.955,5135.143,6404.509,9352.411,10355.728,10355.728,10355.728,0
5810,4,5819.745,1004.959,3915.611,5259.863,9029.054,9847.984,13589.889,13589.889,13589.889,0
5815,4.2,5430.299,1003.241,4123.669,4959.724,8267.256,8568.74,8593.452,8786.364,8786.364,0
5820,5.2,4587.187,1004.805,1718.832,4098.698,6513.208,8042.756,8951.808,10481.533,10481.533,0
5825,3.6,4576.294,1004.25,1677.781,5029.089,6424.34,7576.556,7678.065,7678.065,7678.065,0
5830,4,4530.738,1003.749,3638.624,4391.696,6312.422,7281.021,8844.954,8844.954,8844.954,0
5835,4.4,4802.561,1004.105,3599.135,4969.434,6464.396,7075.268,7642.733,7982.283,7982.283,0
5840,3,5253.464,1003.076,1593.074,5912.109,6830.375,9823.566,10338.443,10338.443,10338.443,0
5845,4.8,5567.98,1003.751,2761.867,5320.655,8245.503,11225.291,12489.42,12866.301,12866.301,0
5850,2.8,7607.997,1608.922,5783.631,7746.62,11747.415,12090.686,12560.158,12560.158,12560.158,0
5855,3.4,5169.83,1002.953,4514.987,5003.797,6998.544,8561.496,8628.041,8628.041,8628.041,0
5860,3,5844.244,1552.123,5010.034,5819.862,7658.547,8419.439,9002.238,9002.238,9002.238,0
5865,4.2,5368.781,1003.925,1552.083,5026.64,9025.074,9333.364,9460.037,9963.385,9963.385,0
5870,6.2,4658.95,1004.123,1751.725,3534.542,6298.468,9365.385,10486.41,11009.987,11009.987,0
5875,3,5063.883,1003.961,1642.538,6003.669,6581.395,7658.185,9584.61,9584.61,9584.61,0
5880,4.4,4203.978,1076.046,1694.838,4284.443,7240.378,8360.147,8426.687,8836.487,8836.487,0
5885,2.8,5462.957,1491.941,1684.621,5785.108,9079.864,9646.185,11929.491,11929.491,11929.491,0
5890,4.4,4265.736,999.793,1818.626,4333.931,5026.609,8091.329,8552.609,8677.835,8677.835,0
5895,4.8,4829.676,1003.496,3655.544,4875.351,7046.186,7788.806,7948.885,9618.446,9618.446,0
5900,4.6,5151.052,1003.654,3791.611,4501.266,7233.99,8673.635,8915.794,11370.04,11370.04,0
5905,4.2,4900.616,1005.069,2311.702,4559.109,6917.388,7583.739,9447.896,9607.29,9607.29,0
5910,4.6,5695.359,1333.831,1702.085,5445.15,7664.728,8174.503,10680.489,15700.808,15700.808,0
5915,5,4613.288,1000.181,1719.14,4551.644,7334.087,8017.69,8711.026,10925.34,10925.34,0
5920,4,5024.61,1003.284,1750.975,4266.958,7301.345,11193.645,12013.764,12013.764,12013.764,0
5925,3.4,5910.634,1542.935,4844.295,5387.394,7794.747,9130.845,9824.566,9824.566,9824.566,0
5930,3.4,5153.833,1004.905,2128.376,5120.736,8168.712,10105.918,10181.637,10181.637,10181.637,0
5935,3.8,3732.309,1351.025,1684.426,4040.759,4994.051,6497.656,6965.575,6965.575,6965.575,0
5940,3.8,5351.478,1005.896,1702.5,5644.959,8243.385,9739.075,11501.978,11501.978,11501.978,0
5945,2.8,4515.737,1004.61,1684.795,4093.773,5940.404,9666.58,12523.206,12523.206,12523.206,0
5950,5.2,3832.681,1003.727,2445.423,3732.95,5437.486,6272.095,6439.714,8537.479,8537.479,0
5955,,,,,,,,,,,
5960,3.6,4832.685,1004.458,1726.91,4532.978,6447.863,8526.871,12176.377,12176.377,12176.377,0
5965,3.6,5954.544,1020.161,4642.749,5705.358,8036.082,10226.725,10626.451,10626.451,10626.451,0
5970,3.6,4999.424,1028.199,3562.113,4259.222,6864.55,7259.08,12804.332,12804.332,12804.332,0
5975,4,5298.157,1105.986,3739.794,4581.769,6647.436,9394.697,13832.163,13832.163,13832.163,0
5980,3.6,5304.545,1005.106,3102.481,4917.889,8462.161,9623.043,10007.241,10007.241,10007.241,0
5985,3,5440.704,1551.2,1776.169,4808.547,8559.631,9697.746,12497.458,12497.458,12497.458,0
5990,3.2,5558.918,1434.196,4483.895,5903.657,8043.91,8309.32,9279.539,9279.539,9279.539,0
5995,4.2,5271.899,1183.74,1902.882,5059.874,7764.459,8073.627,8182.854,11215.069,11215.069,0
6000,3.2,5943.414,1635.886,4682.93,5443.441,8877.816,9270.207,9587.508,9587.508,9587.508,0
6005,3.8,4983.882,1004.023,1468.319,4759.411,9222.87,9922.503,10415.555,10415.555,10415.555,0
6010,4.8,4952.806,1019.064,3238.261,5067.661,7350.959,8793.283,9219.961,10404.344,10404.344,0
6015,5.4,4021.884,1004.174,3230.003,4006.701,4426.103,7114.482,7207.366,7298.545,7298.545,0
6020,3.4,6177.119,1003.345,1508.902,6037.699,11233.545,11953.247,14340.848,14340.848,14340.848,0
6025,5,4135.423,1003.66,4085.936,4818.087,5153.666,5397.435,5411.66,5770.59,5770.59,0
6030,3.2,5031.983,1002.809,2226.853,5226.34,8410.258,8835.281,9286.82,9286.82,9286.82,0
6035,3.8,4509.756,1004.255,3388.812,4750.083,5986.622,7305.272,7605.813,7605.813,7605.813,0
6040,3.8,4690.044,1568.335,1835.652,4953.717,7035.483,7762.558,7769.324,7769.324,7769.324,0
6045,3.6,4814.146,1085.843,1844.203,4718.5,7886.47,8504.791,9215.751,9215.751,9215.751,0
6050,4.4,5435.471,1004.353,3265.58,5027.728,8487.655,9573.647,9724.454,10357.664,10357.664,0
6055,6,3939.417,1003.198,3474.355,4016.514,5655.181,6063.925,6147.256,6538.136,6538.136,0
6060,4,4264.681,1004.054,1676.044,4175.112,5561.694,9195.795,9611.615,9611.615,9611.615,0
6065,4.2,4502.085,1003.022,3548.484,4391.271,6579.628,7080.619,7232.792,7479.828,7479.828,0
6070,4.4,4267.654,1003.666,1710.705,3800.389,5400.837,9324.749,10590.382,10937.293,10937.293,0
6075,4,6151.124,1003.195,4700.255,5209.801,8817.631,9910.276,11603.195,11603.195,11603.195,0
6080,4.2,4190.511,1734.826,3481.034,3774.768,4500.301,8010.473,8110.149,8511.908,8511.908,0
6085,4,5376.697,1022.105,3391.305,5113.253,9132.34,10026.204,10609.522,10609.522,10609.522,0
6090,3.8,5017.257,1005.764,1662.293,6005.357,7375.105,7751.188,10189.687,10189.687,10189.687,0
6095,4.6,5240.749,1475.267,3698.991,4191.847,8212.476,8820.264,8871.124,9759.604,9759.604,0
6100,4,4529.226,1000.061,1910.588,5677.283,5936.056,9009.529,9446.333,9446.333,9446.333,0
6105,4.8,4868.191,1004.004,3472.938,4743.221,7116.61,7676.365,7859.454,10617.589,10617.589,0
6110,3.6,5529.58,1163.686,3557.508,5092.408,7402.136,10733.853,10841.006,10841.006,10841.006,0
6115,3.6,6153.333,1635.242,3155.858,5084.611,9002.591,11935.201,14558.49,14558.49,14558.49,0
6120,3.8,4853.66,1559.587,3707.907,4316.893,7324.808,7784.675,7893.422,7893.422,7893.422,0
6125,5,4865.43,1003.976,3632.172,4786.351,6826.862,7844.934,7960.504,10051.172,10051.172,0
6130,3,5606.403,1685.67,3231.74,5756.809,7595.149,8286.363,8455.396,8455.396,8455.396,0
6135,3.6,5427.851,1576.57,1793.952,5892.487,6477.801,10596.497,10788.603,10788.603,10788.603,0
6140,3.2,4903.503,1021.199,1844.398,5472.208,6571.362,9728.288,9828.742,9828.742,9828.742,0
6145,3.8,5255.738,1003.988,4141.51,4699.759,7900.857,8498.182,10398.62,10398.62,10398.62,0
6150,4,4725.365,1004.851,1784.975,4767.512,8009.291,8687.969,8871.003,8871.003,8871.003,0
6155,4,5292.714,1004.868,4358.733,5072.149,7774.491,8583.067,13874.746,13874.746,13874.746,0
6160,4.2,6139.967,1003.705,1801.903,7664.887,8566.579,8901.535,11617.16,12834.811,12834.811,0
6165,4,5030.689,1004.846,2897.118,4978.087,7837.62,8529.884,11604.153,11604.153,11604.153,0
6170,3.6,5294.595,1618.532,2663.292,5488.107,7752.184,8386.866,8479.571,8479.571,8479.571,0
6175,4,5196.595,1004.886,3682.027,5269.452,7232.006,9906.654,10071.38,10071.38,10071.38,0
6180,3.8,4816.712,1131.159,1793.194,6104.945,6723.361,6882.038,12094.676,12094.676,12094.676,0
6185,3.2,5967.92,1877.532,4208.831,5051.234,8560.678,9311.592,11641.864,11641.864,11641.864,0
6190,3.4,6064.28,1026.111,1677.525,6018.525,9194.359,11942.749,13026.84,13026.84,13026.84,0
6195,2.8,6067.127,1004.961,1885.463,6841.829,8697.193,9197.842,12850.255,12850.255,12850.255,0
6200,4.6,4903.293,1091.005,3681.255,4759.882,7075.539,7438.38,7768.969,7867.951,7867.951,0
6205,4,5925.637,1004.507,3615.26,4415.052,9464.27,11850.429,12925.772,12925.772,12925.772,0
6210,4,5443.431,1004.92,1660.245,4900.061,9118.128,12049.253,13311.684,13311.684,13311.684,0
6215,3.4,5534.152,1007.459,1828.736,5470.007,7859.246,11091.119,11242.333,11242.333,11242.333,0
6220,4.2,5199.787,1002.859,1459.455,6652.891,7991.37,8597.297,8885.825,9301.335,9301.335,0
6225,3.8,6510.721,1004.169,3859.57,7226.901,7811.132,11892.272,17703.199,17703.199,17703.199,0
6230,4.6,4109.687,1004.449,3457.62,4124.151,4801.866,6573.383,7392.929,7399.715,7399.715,0
6235,3.6,5669.752,1027.29,4547.443,6029.472,8996.282,9346.016,9389.153,9389.153,9389.153,0
6240,3.2,5797.367,1550.894,4575.695,5309.831,8793.37,9327.365,10137.801,10137.801,10137.801,0
6245,4.2,4515.043,1542.323,1935.617,4634.854,4994.937,8045.036,8712.894,11025.626,11025.626,0
6250,3.8,5717.725,1004.285,1819.141,6554.176,7632.215,10599.565,11834.217,11834.217,11834.217,0
6255,4.4,4583.321,1003.328,1809.862,4844.938,7246.513,8029.748,8053.51,8428.701,8428.701,0
6260,3,6553.372,1518.807,1794.11,8585.463,9387.249,9889.283,10105.094,10105.094,10105.094,0
6265,6.6,4570.467,1003.649,2330.285,3390.182,6608.211,10584.201,11092.817,11794.52,11794.52,0
6270,4.2,4609.049,1004.961,4012.541,4434.566,5170.166,6907.365,7250.573,7795.779,7795.779,0
6275,3.2,5808.882,999.948,5218.651,5602.713,7908.384,9102.129,13673.121,13673.121,13673.121,0
6280,4,4479.223,1004.451,1735.035,4645.353,8293.26,9405.59,9663.079,9663.079,9663.079,0
6285,5,4159.657,1003.328,3682.847,4092.143,5001.678,6356.398,6423.68,7608.177,7608.177,0
6290,4,4203.143,1003.603,1876.74,4564.356,5527.934,7484.178,7642.22,7642.22,7642.22,0
6295,3.6,5151.849,1004.68,3331.669,5158.907,7472.976,7731.387,7799.111,7799.111,7799.111,0
6300,3.6,6629.518,1003.968,5033.718,6954.6,8299.741,10897.503,13913.623,13913.623,13913.623,0
6305,3.6,4903.606,1005.502,1594.198,5119.015,6571.675,9638.948,9689.715,9689.715,9689.715,0
6310,4.2,4814.223,1391.822,3633.468,4242.204,6499.58,8253.836,8581.039,10594.729,10594.729,0
6315,4.2,5445.613,1002.931,1526.207,5434.842,9023.149,10348.028,12681.218,13171.44,13171.44,0
6320,5,3687.513,1017.445,1584.761,1785.523,4983.367,8198.491,8616.868,11506.854,11506.854,0
6325,3.4,5691.093,1901.653,3248.828,4635.437,7593.533,8603.193,14361.62,14361.62,14361.62,0
6330,3.2,5543.426,1310.757,2695.004,5897.228,9322.765,9463.525,9773.209,9773.209,9773.209,0
6335,4,5556.571,1002.761,2520.528,5203.487,8452.277,11653.384,12404.46,12404.46,12404.46,0
6340,3.2,5317.745,1526.677,4826.438,5485.437,7967.222,8434.916,8643.571,8643.571,8643.571,0
6345,4.6,4729.162,1509.195,2236.513,4768.52,6331.749,8785.826,8871.215,10875.237,10875.237,0
6350,3.4,5402.013,1551.417,4123.822,4566.699,7783.785,8134.272,8235.209,8235.209,8235.209,0
6355,4.2,4648.208,1004.219,1383.447,5382.665,6922.604,8385.419,9503.934,11761.246,11761.246,0
6360,3.8,4898.976,999.38,1753.103,5317.76,8097.85,8484.906,8686.068,8686.068,8686.068,0
6365,4,5455.253,1004.401,3655.143,6186.675,7290.177,10656.975,10799.082,10799.082,10799.082,0
6370,3.4,5295.084,1003.763,2703.947,4686.913,6915.152,9972.269,10156.155,10156.155,10156.155,0
6375,3.2,6431.835,1742.736,4550.27,7322.153,7548.685,11307.298,11492.259,11492.259,11492.259,0
6380,4.4,4071.792,1003.617,1675.948,3961.924,5662.112,7105.798,10038.109,10339.741,10339.741,0
6385,4.6,4224.758,1593.773,3755.787,4208.543,4392.67,6389.921,7693.212,8359.689,8359.689,0
6390,4.2,4616.055,1002.907,3079.093,4565.303,5535.249,8342.965,9334.938,9552.966,9552.966,0
6395,3.4,5541.508,1004.875,1973.305,6180.388,7607.863,9470.832,9630.709,9630.709,9630.709,0
6400,3.6,4872.366,1167.398,1677.309,4450.11,8010.884,9232.658,11487.43,11487.43,11487.43,0
6405,5,5703.864,1089.598,3272.416,5317.203,8090.917,9301.53,11332.154,15141.84,15141.84,0
6410,3,5795.098,1484.127,3897.493,5810.069,8181.617,8975.978,9811.059,9811.059,9811.059,0
6415,3.6,5743.123,1651.47,4254.787,4735.047,7613.563,8234.817,9686.452,9686.452,9686.452,0
6420,3.8,4576.043,1150.18,1869.497,4811.122,5823.458,7895.87,8137.133,8137.133,8137.133,0
6425,3.4,4935.736,1088.502,1583.693,4801.402,8494.292,9697.678,11000.12,11000.12,11000.12,0
6430,4.2,5001.737,1004.072,3097.361,4743.48,7298.927,8459.485,8460.806,10072.645,10072.645,0
6435,4.4,5367.356,1029.204,4358.253,5696.688,8170.596,8670.605,8695.861,8704.121,8704.121,0
6440,4,5374.154,1003.859,2270.663,4961.424,8167.45,9012.477,15796.229,15796.229,15796.229,0
6445,4.2,4646.07,1032.978,3407.993,4216.056,5848.34,8147.104,8404.862,8950.195,8950.195,0
